conversion_id,source_canonical_key,source_shade_code,target_canonical_key,target_shade_code,strategy,mapping_confidence,component_role,normalized_tones,notes,source_document
goldwell_7bn__chromasilk,Goldwell::Topchic::US,7BN,Pravana::ChromaSilk Creme Color::US,7.35,fixed,high,base,,Golden Mahogany Blonde; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_8b__chromasilk,Goldwell::Topchic::US,8B,Pravana::ChromaSilk Creme Color::US,9.03,fixed,high,base,,ChromaSilk formula: 2pts 8.22 : 1pt 9.03; Light Golden Beige Blonde & Very Light Intense Golden Blonde; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_10b__chromasilk,Goldwell::Topchic::US,10B,Pravana::ChromaSilk Creme Color::US,10.02,fixed,high,base,,Ultra Sheer Beige Blonde; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_5nk__chromasilk,Goldwell::Topchic::US,5NK,Pravana::ChromaSilk Creme Color::US,4.4,fixed,high,base,,Copper Brown; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_6kb__chromasilk,Goldwell::Topchic::US,6KB,Pravana::ChromaSilk Creme Color::US,5.45,fixed,high,base,,Light Copper Mahogany Brown; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_7kg__chromasilk,Goldwell::Topchic::US,7KG,Pravana::ChromaSilk Creme Color::US,7.46,fixed,high,base,,ChromaSilk formula: 1pt 7.43 : 1pt 7.46; Copper Golden Blonde & Copper Red Blonde - or 7.44 for more intense copper; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_8kg__chromasilk,Goldwell::Topchic::US,8KG,Pravana::ChromaSilk Creme Color::US,7.43,fixed,high,base,,Copper Golden Blonde - may appear darker; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_6kr__chromasilk,Goldwell::Topchic::US,6KR,Pravana::ChromaSilk Creme Color::US,6.66,fixed,high,base,,ChromaSilk formula: 2pts 6.46 : 1pt 6.66; Dark Copper Red Blonde & Dark Intense Red Blonde; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_7kr__chromasilk,Goldwell::Topchic::US,7KR,Pravana::ChromaSilk Creme Color::US,7.46,fixed,high,base,,Copper Red Blonde; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_7rg__chromasilk,Goldwell::Topchic::US,7RG,Pravana::ChromaSilk Creme Color::US,7.43,fixed,high,base,,ChromaSilk formula: 1pt 7.46 : 1pt 7.43; Copper Red Blonde & Copper Golden Blonde; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_8kr__chromasilk,Goldwell::Topchic::US,8KR,Pravana::ChromaSilk Creme Color::US,7.66,fixed,high,base,,ChromaSilk formula: 1pt 9.04 : 1pt 7.66; Very Light Sheer Copper Blonde & Intense Red Blonde; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_5rb__chromasilk,Goldwell::Topchic::US,5RB,Pravana::ChromaSilk Creme Color::US,5.6,fixed,high,base,,ChromaSilk formula: 1pt 5N : 1pt 5.6; Light Brown & Light Red Brown; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_6rb__chromasilk,Goldwell::Topchic::US,6RB,Pravana::ChromaSilk Creme Color::US,5.6,fixed,high,base,,ChromaSilk formula: 1pt 6N : 1pt 5.6; Dark Blonde & Light Red Brown; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_7rb__chromasilk,Goldwell::Topchic::US,7RB,Pravana::ChromaSilk Creme Color::US,5.6,fixed,high,base,,ChromaSilk formula: 2pts 7N : 1pt 5.6; Blonde & Light Red Brown - may appear darker; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_8rb__chromasilk,Goldwell::Topchic::US,8RB,Pravana::ChromaSilk Creme Color::US,7.66,fixed,high,base,,ChromaSilk formula: 2pts 8N : 1pt 7.66; Light Blonde & Intense Red Blonde - may appear darker; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_4r__chromasilk,Goldwell::Topchic::US,4R,Pravana::ChromaSilk Creme Color::US,5.6,fixed,high,base,,ChromaSilk formula: 1pt 4N : 1pt 5.6; Brown & Light Red Brown; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_5r__chromasilk,Goldwell::Topchic::US,5R,Pravana::ChromaSilk Creme Color::US,5.6,fixed,high,base,,Light Red Brown; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_6r__chromasilk,Goldwell::Topchic::US,6R,Pravana::ChromaSilk Creme Color::US,6.66,fixed,high,base,,Dark Intense Red Blonde - may appear brighter red; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_4v__chromasilk,Goldwell::Topchic::US,4V,Pravana::ChromaSilk Creme Color::US,4.20,fixed,high,base,,Bright Beige Brown - close match; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_5v__chromasilk,Goldwell::Topchic::US,5V,Pravana::ChromaSilk Creme Color::US,5.7,fixed,high,base,,Light Violet Brown; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_5vr__chromasilk,Goldwell::Topchic::US,5VR,Pravana::ChromaSilk Creme Color::US,5.6,fixed,high,base,,ChromaSilk formula: 1pt 5.7 : 1pt 5.6; Light Violet Brown & Light Red Brown; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_6v__chromasilk,Goldwell::Topchic::US,6V,Pravana::ChromaSilk Creme Color::US,5.7,fixed,high,base,,ChromaSilk formula: 1pt 7N : 1pt 5.7; Blonde & Light Violet Brown; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_6vr__chromasilk,Goldwell::Topchic::US,6VR,Pravana::ChromaSilk Creme Color::US,6.66,fixed,high,base,,ChromaSilk formula: 1pt 5.7 : 1pt 6.66; Light Violet Brown & Dark Intense Red Blonde - may appear brighter; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_11v__chromasilk,Goldwell::Topchic::US,11V,Pravana::ChromaSilk Creme Color::US,10.07,fixed,high,base,,"Ultra Sheer Platinum Blonde - Close match, but may appear darker; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk",pravana/brand_conversions.json
goldwell_11a__chromasilk,Goldwell::Topchic::US,11A,Pravana::ChromaSilk Creme Color::US,9.1,fixed,high,base,,ChromaSilk formula: 3 pts 901 : 1 pt 000; Ultra Light Ash Blonde - 3/4 000 & 1/4 color gives up to 1.5 additional levels of lift; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_11p__chromasilk,Goldwell::Topchic::US,11P,Pravana::ChromaSilk Creme Color::US,9.1,fixed,high,base,,ChromaSilk formula: 3 pts 902 : 1 pt 000; Ultra Light Platinum Blonde - 3/4 000 & 1/4 color gives up to 1.5 additional levels of lift; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_11n__chromasilk,Goldwell::Topchic::US,11N,Pravana::ChromaSilk Creme Color::US,9.3,fixed,high,base,,ChromaSilk formula: 3 pts 900 : 1pt 000; Ultra Light Blonde - 3/4 000 & 1/4 color gives up to 1.5 additional levels of lift; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_11g__chromasilk,Goldwell::Topchic::US,11G,Pravana::ChromaSilk Creme Color::US,9.1,fixed,high,base,,ChromaSilk formula: 3 pts 903 : 1 pt 000; Ultra Light Golden Blonde - 3/4 000 & 1/4 color gives up to 1.5 additional levels of lift; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
goldwell_blonding cream__chromasilk,Goldwell::Topchic::US,Blonding Cream,Pravana::ChromaSilk Creme Color::US,000,fixed,high,base,,Lightening Booster; Goldwell naturals may appear warmer due to slight blue base in ChromaSilk,pravana/brand_conversions.json
matrix_1n__chromasilk,Matrix::Color Insider::US,1N,Pravana::ChromaSilk Creme Color::US,1N,fixed,high,base,,Black; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_2n__chromasilk,Matrix::Color Insider::US,2N,Pravana::ChromaSilk Creme Color::US,3N,fixed,high,base,,ChromaSilk formula: 1pt 1N : 1pt 3N; Black & Dark Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_3n__chromasilk,Matrix::Color Insider::US,3N,Pravana::ChromaSilk Creme Color::US,3N,fixed,high,base,,Dark Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_4n__chromasilk,Matrix::Color Insider::US,4N,Pravana::ChromaSilk Creme Color::US,4N,fixed,high,base,,Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_5n__chromasilk,Matrix::Color Insider::US,5N,Pravana::ChromaSilk Creme Color::US,5N,fixed,high,base,,Light Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_6n__chromasilk,Matrix::Color Insider::US,6N,Pravana::ChromaSilk Creme Color::US,6N,fixed,high,base,,Dark Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_7n__chromasilk,Matrix::Color Insider::US,7N,Pravana::ChromaSilk Creme Color::US,7N,fixed,high,base,,Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_8n__chromasilk,Matrix::Color Insider::US,8N,Pravana::ChromaSilk Creme Color::US,8N,fixed,high,base,,Light Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_9n__chromasilk,Matrix::Color Insider::US,9N,Pravana::ChromaSilk Creme Color::US,9N,fixed,high,base,,Very Light Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_10n__chromasilk,Matrix::Color Insider::US,10N,Pravana::ChromaSilk Creme Color::US,10N,fixed,high,base,,Extra Light Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_4m__chromasilk,Matrix::Color Insider::US,4M,Pravana::ChromaSilk Creme Color::US,4.20,fixed,high,base,,Bright Beige Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_5m__chromasilk,Matrix::Color Insider::US,5M,Pravana::ChromaSilk Creme Color::US,5.5,fixed,high,base,,Light Mahogany Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_6m__chromasilk,Matrix::Color Insider::US,6M,Pravana::ChromaSilk Creme Color::US,6.5,fixed,high,base,,Dark Mahogany Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_3v__chromasilk,Matrix::Color Insider::US,3V,Pravana::ChromaSilk Creme Color::US,4.20,fixed,high,base,,ChromaSilk formula: 1pt 3 : 1pt 4.20; Dark Brown & Bright Beige Brown - close match; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_5v__chromasilk,Matrix::Color Insider::US,5V,Pravana::ChromaSilk Creme Color::US,5.7,fixed,high,base,,Light Violet Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_7v__chromasilk,Matrix::Color Insider::US,7V,Pravana::ChromaSilk Creme Color::US,7.52,fixed,high,base,,Mahogany Violet Blonde - may appear more red; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_10v__chromasilk,Matrix::Color Insider::US,10V,Pravana::ChromaSilk Creme Color::US,10.07,fixed,high,base,,Ultra Sheer Platinum Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_5a__chromasilk,Matrix::Color Insider::US,5A,Pravana::ChromaSilk Creme Color::US,5 w/ Ash Corrector,fixed,high,base,,Light Brown & 1 inch Ash Corrector/1 oz color; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_6a__chromasilk,Matrix::Color Insider::US,6A,Pravana::ChromaSilk Creme Color::US,6.1,fixed,high,base,,Dark Ash Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_8a__chromasilk,Matrix::Color Insider::US,8A,Pravana::ChromaSilk Creme Color::US,8.1,fixed,high,base,,Light Ash Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_10a__chromasilk,Matrix::Color Insider::US,10A,Pravana::ChromaSilk Creme Color::US,10.1,fixed,high,base,,Extra Light Ash Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_6aa__chromasilk,Matrix::Color Insider::US,6AA,Pravana::ChromaSilk Creme Color::US,6.11,fixed,high,base,,Dark Intense Ash Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_4nw__chromasilk,Matrix::Color Insider::US,4NW,Pravana::ChromaSilk Creme Color::US,4.3,fixed,high,base,,ChromaSilk formula: 1pt 4N : 1pt 4.3; Brown & Golden Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_5nw__chromasilk,Matrix::Color Insider::US,5NW,Pravana::ChromaSilk Creme Color::US,5.3,fixed,high,base,,ChromaSilk formula: 1pt 5N : 1pt 5.3; Light Brown & Light Golden Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_6nw__chromasilk,Matrix::Color Insider::US,6NW,Pravana::ChromaSilk Creme Color::US,6.3,fixed,high,base,,ChromaSilk formula: 1pt 6N : 1pt 6.3; Dark Blonde & Dark Golden Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_7nw__chromasilk,Matrix::Color Insider::US,7NW,Pravana::ChromaSilk Creme Color::US,7.3,fixed,high,base,,ChromaSilk formula: 1pt 7N : 1pt 7.3; Blonde & Golden Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_8nw__chromasilk,Matrix::Color Insider::US,8NW,Pravana::ChromaSilk Creme Color::US,8.3,fixed,high,base,,ChromaSilk formula: 1pt 8N : 1pt 8.3; Light Blonde & Light Golden Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_9nw__chromasilk,Matrix::Color Insider::US,9NW,Pravana::ChromaSilk Creme Color::US,9.3,fixed,high,base,,ChromaSilk formula: 1pt 9N : 1pt 9.3; Very Light Blonde & Very Light Golden Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_4wm__chromasilk,Matrix::Color Insider::US,4WM,Pravana::ChromaSilk Creme Color::US,5.5,fixed,high,base,,ChromaSilk formula: 1pt 4.3 : 1pt 5.5; Golden Brown & Light Mahogany Brown - may appear lighter; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_5wm__chromasilk,Matrix::Color Insider::US,5WM,Pravana::ChromaSilk Creme Color::US,5.5,fixed,high,base,,ChromaSilk formula: 1pt 5.3 : 1pt 5.5; Light Golden Brown & Light Mahogany Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_7wm__chromasilk,Matrix::Color Insider::US,7WM,Pravana::ChromaSilk Creme Color::US,7.5,fixed,high,base,,ChromaSilk formula: 1pt 7.3 : 1pt 7.5; Golden Blonde & Mahogany Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_5bc__chromasilk,Matrix::Color Insider::US,5BC,Pravana::ChromaSilk Creme Color::US,4.4,fixed,high,base,,ChromaSilk formula: 1pt 5N : 1pt 4.4; Light Brown & Copper Brown - close match; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_7bc__chromasilk,Matrix::Color Insider::US,7BC,Pravana::ChromaSilk Creme Color::US,7.4,fixed,high,base,,ChromaSilk formula: 1pt 7N : 1pt 7.4; Blonde & Copper Blonde - close match; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_4br__chromasilk,Matrix::Color Insider::US,4BR,Pravana::ChromaSilk Creme Color::US,5.6,fixed,high,base,,ChromaSilk formula: 1pt 4N : 1pt 5.6; Brown & Light Red Brown - close match; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_6br__chromasilk,Matrix::Color Insider::US,6BR,Pravana::ChromaSilk Creme Color::US,5.6,fixed,high,base,,ChromaSilk formula: 2pts 6N : 1pt 5.6; Dark Blonde & Light Red Brown - close match; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_6gv__chromasilk,Matrix::Color Insider::US,6GV,Pravana::ChromaSilk Creme Color::US,6.37,fixed,high,base,,Golden Violet Dark Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_8gv__chromasilk,Matrix::Color Insider::US,8GV,Pravana::ChromaSilk Creme Color::US,8.37,fixed,high,base,,Golden Violet Light Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_10gv__chromasilk,Matrix::Color Insider::US,10GV,Pravana::ChromaSilk Creme Color::US,10.07,fixed,high,base,,ChromaSilk formula: 1pt 10.03 : 1pt 10.07; Sheer Golden Violet Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_5g__chromasilk,Matrix::Color Insider::US,5G,Pravana::ChromaSilk Creme Color::US,5.3,fixed,high,base,,Light Golden Brown; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
matrix_7g__chromasilk,Matrix::Color Insider::US,7G,Pravana::ChromaSilk Creme Color::US,7.3,fixed,high,base,,Golden Blonde; Slight Blue Base in ChromaSilk Natural Tones for 100% gray coverage,pravana/brand_conversions.json
